date,post_text,label
2023-11-23 19:28:02,"hi po!! baka po may nakita kayo na jacket na may label na bobson, color black yung jacket and pink yung label,, baka meron din po nakakakita ng pepsi na jacket from H&M huhu dalawa na po sila nawawala pls pakibigay po sa lost and found

-desperate girly😭😭",0
2023-11-23 19:27:03,haha utot,0
2023-11-23 19:26:03,"DLSUD ADMIN WALANG KONSIDERASYON SA MGA ESTUDYANTE, PALIBHASA MAY MGA SARILING SASAKYAN. NAKAKASUKA KAYO",0
2023-11-23 19:25:04,@ reveal nung diyosa dun sa engkanto hehe,0
2023-11-23 19:24:04,TANGINA ANTAGAL TAGAL I-APPROVE YUNG RESOLUTION FOR FTF SUSPENSION BUKAS!!!!!!!,0
2023-11-23 19:23:02,"Pa-survey survey pa sila sa naapektohan ng transport strike, para lang masabi na may ginagawa sila eh. nag babalikan ako manila every day para lang pumasok, wala masakyan na jeep papasok, nung nag dala naman ako ng car di parin ako pinapasok ng guard kahit transport strike dahil nga daw walang sticker, so anong consideration ginagawa niyo la salle?",0
2023-11-23 19:22:03,"henlo, ask ko lang puu hihi! saan po pwedeng iavail yung pride na animo tote bagg",0
2023-11-23 19:20:04,lord hindi naman to yung plot twist na hiningi ko,0
2023-11-23 19:18:03,hahahha ano na gawin ko nyan lagi ka ng nasa isip ko hahahha gagi,0
2023-11-23 19:17:04,ano po name nung store ng pressed-on nails nung marketing week sa azotea pls pls,0
2023-11-23 19:16:02,"Hello everyone! AGAIN, kung sino po gusto magpatutor, Chemistry subj po. Pls react lang po kayo, PM ko po kayo agad. Thank you",0
2023-11-23 19:14:03,"LF: Nakakita ng nawawalang notebook

Hello baka may nakakita ng looseleaf binder notebook sa JFH304 nung wednesday November 22 bandang umaga 10am. Mga notes ng computer science student po laman nun huhu thank you if may nakakaalam.",0
2023-11-23 19:13:04,"Sa likod pa talaga ng Chapel, sa may parking area 😭😭",0
2023-11-23 19:12:02,"Paano naman hindi siya maintindihan kung yung ugali niya mismo nakakalito, hoy ate wake up, panget mo na nga panget pa ugali mo sobrang malas mo.",0
2023-11-23 19:10:06,Grabe tong kaklase ko,0
2023-11-23 19:08:04,"HELLO 👋🏻 ULIT FW PEEPS! once again, we’re asking for respondents for this survey (part 2 haha). para sa mga studyanteng pagod na maglakad sa kaisa-isahang canteen ng la salle at lumabas ng school, sumagot na kayo at baka (baka lang pero sana naman totohanin) maglagay na ng vendo machine sa school (upgrade naman dyan la salle plz eme)

𝐆𝐫𝐞𝐞𝐭𝐢𝐧𝐠𝐬 𝐢𝐧 𝐒𝐭. 𝐋𝐚 𝐒𝐚𝐥𝐥𝐞!

We are 𝟑𝐫𝐝 𝐲𝐞𝐚𝐫 𝐬𝐭𝐮𝐝𝐞𝐧𝐭𝐬 under the 𝐁𝐚𝐜𝐡𝐞𝐥𝐨𝐫 𝐨𝐟 𝐒𝐜𝐢𝐞𝐧𝐜𝐞 𝐢𝐧 𝐁𝐮𝐬𝐢𝐧𝐞𝐬𝐬 𝐀𝐝𝐦𝐢𝐧𝐢𝐬𝐭𝐫𝐚𝐭𝐢𝐨𝐧, 𝐦𝐚𝐣𝐨𝐫 𝐢𝐧 𝐁𝐮𝐬𝐢𝐧𝐞𝐬𝐬 𝐚𝐧𝐝 𝐎𝐩𝐞𝐫𝐚𝐭𝐢𝐨𝐧𝐬 𝐌𝐚𝐧𝐚𝐠𝐞𝐦𝐞𝐧𝐭 𝐩𝐫𝐨𝐠𝐫𝐚𝐦 from De La Salle University - Dasmarinas. This survey is in partial fulfillment of the Data Warehousing subject.

This survey aims to study if the installations of Vendo Machines in each building feasible, advantageous, and efficient for the staff and students of De La Salle University- Dasmarinas.

Please choose ANY NAME OR ALL OF US as your contact person/s.

Thank you for your time and participation!

SURVEY FORM LINK:
🔗 https://forms.gle/gz9Xd7rbb18mrm8s9

🔗 https://forms.gle/gz9Xd7rbb18mrm8s9

🔗 https://forms.gle/gz9Xd7rbb18mrm8s9",0
2023-11-23 19:07:03,"Hello fellow lasallians, kindly help a broke student out 😔

HOOKED SERIES ₱2600 SET
WITH FREEBIES: FUNNY YOU SHOULD ASK / CHASE ME

All books are authentic unli checking ng quality sa JFH Kubo 🩷",0
2023-11-23 19:06:03,gus2 ko guiz yung president ng chorale ang magpromote ng PASKOncert para mapabili na talaga ako. Plsss!,0
2023-11-23 19:05:02,"As a lecturer, I have decided to be asynch for this week for the reason that it is simple. To those who cannot make it and will prefer to stay at home, that is fine. To those who cannot make since they will back the strikers or have relatives involved with the strike, that is better.

Lectures can wait, hunger cannot. Time to walk the talk. And walk the walk.",0
2023-11-23 19:04:05,"hi p- pa-rant lang about sa resectioning lol. i heard kasi na may ma-didissolve na section sa dept namin, and nalaman ko rin na yung students sa section na yan ay pinalipat lang din last school year from another section. hindi ba kawawa yung mga students kasi 2 years na sila palipat-lipat? paano kung madagdagan uli yung mga students sa course nila? lilipat ba sila ulit? nakakasad lang lmao",0
2023-11-23 19:03:03,may single pa ba sa tunog lasalyano ???????,0
2023-11-23 19:01:06,"Yung nagtatanong ka ng maayos tapos sasabihin sayo ""ewan ko sayo kakasabi ko lang""",0
2023-11-23 18:59:05,Hello! Ask lang naman po yung sa retention policy po ba ano po mangyayari if hindi po napasa yung isang major subject na dapat po mapasa lalo na po if froshie? Makkick po ba agad sa course or may chance po makapasa pa sa second sem pero ittake po ulit yung major subject?,0
2023-11-22 22:56:05,"tbh walang quality education dito sa dlsud, talo nga tayo ng mga stateu pagdating sa rankings not to mention ang ating passing rates?

which can't be blamed sa students kung ang education ngang nareceive nila is lacking. if only talaga i can easily transfer out.

what can we do kaya para iimprove ang overall performance ng school. this seems like a huge problem na talaga eh esp when we are carrying the lasallian name. one thing din na napansin ko between dlsu and dlsud, is sa dlsu inaacknowledge nila ang freedom wall while dito?

bulag sa criticisms just because anonymous or not a formal feedback?

at this rate ba mag-bubulagbulagan pa rin kayo sa sinasabi ng students??

pabagsak nang pabagsak quality ng dlsud oh???",0
2023-11-22 22:16:04,"AITA for lashing out sa group of people that I know after they left me alone on the streets? We were all waiting naman ng jeep sa gate 1 and I am very well aware na ako lang ang may different route sa kanila so alam ko talagang maiiwan ako if ever na yong jeep papunta sa certain place na yon ang maunang dumating. But the problem is not a single person even went on para magpaalam man lang sakin na sasakay na pala sila.

Now I’m a person talaga who constantly feels like they’re being left out or they’re on their own. Every time na I’m left on my own, nakakaramdam talaga agad ako ng sadness (sorry hindi lang talaga binibigyan ng pansin sa bahay + middle child syndrome kaya ganiyan hahaha). Pero ako, I don’t want the people around me to feel that way—kaya I try to make them feel na they’re loved and seen as much as possible. Pero ayon nga lang din it sucks na I don’t feel like they’re giving the same energy I am giving—but that’s on me… I think.

I really don’t know kung valid pa yong feelings ko here kasi I feel like it’s too shallow para magalit ako nang gano’n. I just want to hear thoughts na lang din from others. hehe",0
2023-11-22 19:28:06,"-18
- taga gitna lang ng Imus at Dasma
- JHS With Honors
- SHS With High Honors
- marunong mag vball
- swimmer
dancerist
- 1st Year College / Freshman
- Arki Student
- Marunong mag bartending
- photographerist
- loyal
- spino-spoil ka
- sakristan and Choir sa simbahan sa school (kaya kang iharana kahit marami tao)
- street smart
- marunong magluto
- mahilig gumala and kumain
- mahilig sa math (willing turuan ka)",0
2023-11-22 19:23:04,"hello just want to vent out here.

am i just overreacting lang ba or ??

im already 2nd year pero i dont feel secure in any connections/friendships i have. i feel like im annoying kasi everyone avoids when i plan for our group (eat out, etc.) pero when another friend does it, it will get reactions. they always leave me out too, theyd say it was anSee more accident but to me it appeared as it was intentional and purposely.

idk coming from my hs experience of being insecure in friendship, i always label myself na ""if i wasnt this/ if i havent have these things my friends wouldnt be friends with me""

i think they hate me because i talk too much and overshare. yun lang

admin: hindi ka nila gusto kasama, kung gusto ka talaga nila kasama yayain ka talaga nila at hindi magpapagawa ng palusot.",0
2023-11-25 03:13:03,"Hallo, may mga parking spots ba near DLSUD na safe and walang tow bukod sa marketmall malapit sa gate 3? Thank you in advance~",0
2023-11-25 03:11:05,"Random rant:

I'm speaking from what I know and what I've observed. So it may not be the case for others.

It is just frustrating that what we are doing right now that we thought was just for the sake of our own turns out to be an event of this group of people as well. Something academic is at stake so we (the students) are doing our best to have theSee more best outcome, but it turns out it is not just for our academic purpose but surprisingly an organizational event. At first, I thought that there was nothing to worry about until we asked to pay for that event. Why do I need to pay for my entrance and/or expenses for that event if we the students are also organizing that event for our own academic purposes? We are already spending on our own outputs, and now they also expect us to pay for their organizational event or agenda? I mean why do we need to pay the tokens for judges, our OWN medals and certificates (if we won that event), the organization members’ ID & meals, judges' meals, the tents (diba indoor yung sa 2nd year?), even the performers??? I will forget about the cost of the event’s decorations I guess if it is for the overall visuals… But is it really needed for that organization to handle this or make this event? Can’t it just be a final output for our grades? We build our own output, we present it, perform what is needed, and then the professors will judge us. I don’t know why it should be like this. Yes, you provided transparency and I am surprised about the expenses. I do also hope that all the expenses are being budgeted wisely (yung tipong naghanap talaga ng murang supplies) and I hope kaya pang bawasan yan at makapag recycle kung kaya pa.

Ps. Mapapagod din naman kami sa event na yun tas kayu may pagkain kaming normal students wala kahit juice tas magbabayad. Tas pagnanalo kami anue sasabihin namin? “Yey! At least napunta satin yng binayaran natin” ???

It may just small amount for you guys or you may be thinking na “nag aaral ka at need talagang gumastos” pero di lahat kayang ibigay agad agad yun. Porket lozol kayang bayaran lahat? Duh? Baka yung iba pa dyan utang na loob, kapal ng mukha, sariling dugo’t pawis ang pinapangbayad sa tuition nila. Sana prividlege lahat tulad nyo. Yung pambayad na yan pede na ding pambayad sa sariling output nila at para sakin baon ko na yun ng 1-2 weeks. And plss wag magbibigla next time sana kahit 1 month sinabi na agad na organizational event din sya huhuhuhu

Bawat galaw ba talaga pera? Sana kung kaya wag naman huhuhuhu",0
2023-11-25 03:10:04,"📣 𝗟𝗜𝗦𝗧𝗘𝗡 𝗨𝗣, 𝗟𝗔𝗦𝗔𝗟𝗟𝗜𝗔𝗡𝗦 📣

3 Cousins Digman Halo-Halo will be joining 𝗘𝗹 𝗥𝗮𝘀𝘁𝗿𝗼 𝗖𝗵𝗿𝗶𝘀𝘁𝗺𝗮𝘀 𝗕𝗮𝘇𝗮𝗮𝗿 at 𝗗𝗲 𝗟𝗮 𝗦𝗮𝗹𝗹𝗲 𝗨𝗻𝗶𝘃𝗲𝗿𝘀𝗶𝘁𝘆 𝗗𝗮𝘀𝗺𝗮𝗿𝗶𝗻𝗮𝘀.

Please visit our holiday booth located at 𝗟𝗮𝗸𝗲 𝗔𝘃𝗲𝗻𝘂𝗲 from 𝗡𝗼𝘃𝗲𝗺𝗯𝗲𝗿 𝟮𝟴 toSee more 𝗗𝗲𝗰𝗲𝗺𝗯𝗲𝗿 𝟭, 𝟮𝟬𝟮𝟯. That's a 4-day exhibit at the grounds of DLSU-D! ❤️

And as part of our thanksgiving...

We will be giving a 𝟭𝟱% 𝗵𝗼𝗹𝗶𝗱𝗮𝘆 𝗱𝗶𝘀𝗰𝗼𝘂𝗻𝘁 to all Lasallian students, professors, and staff. 🎅

Promise, we would be so delighted to see you come over to our booth to serve you our 1970s recipe of 𝗖𝗹𝗮𝘀𝘀𝗶𝗰 𝗗𝗶𝗴𝗺𝗮𝗻 𝗛𝗮𝗹𝗼-𝗛𝗮𝗹𝗼 na may 𝗜𝘀𝗮𝗻𝗴 𝗗𝗼𝘀𝗲𝗻𝗮𝗻𝗴 𝗦𝗮𝗻𝗴𝗸𝗮𝗽™️.

See you, our beloved Lasallians! 🤗

#CAVITESPRIDE
#DIGMANHALOHALO
#3CousinsDigmanHaloHalo
#IsangDosenangSangkap
#IsangDosenangSarap
#Since1977

#3COUSINS
#HaloHalo
#TaraCaviteTayo",0
2023-11-25 03:08:04,"yes po opo may gcash prize! send help at 5 units po ang subject na to tyia isang minuto lang

https://forms.office.com/r/ExX3s7knRJ",0
2023-11-25 03:07:04,"Hello po!! if ever po may nakapulot nung GOLD BRACELET ko nung CCJE GA last saturday po, paki-comment nalang here or paki surrender sa swafo please huhuhuh bigay pa po kasi ng stepmom ko yun. Thank you!",0
2023-11-25 03:06:05,"hindi ako bio students pero parang gusto ko bumili ng merch nila, malayo ba sa jfh yung biopc office?",0
2023-11-25 03:05:02,"GRABE ANG NAW ng Archi department… Please well deserve po namin ang mga prepared events niyo, Well congrats po sa mga HEAD nun and sa mga UAPSA officers po. CONGRATULATIONS PO ULIT SAINYO

ps.ESPECIALLY PO KAY KUYANG GAME MASTER PO NG AMAZING RACE ANG GALING NIYO PO MAGPA-UTO.",0
2023-11-25 03:04:02,"hello po sa mga tumambay around jfh kubo today (nov 24), baka po may nakita kayong malaking plastic tupperware na white hahahaha naiwan po kasi namin",0
2023-11-25 03:03:03,"Hi to my guy chatmate dati,
Di mo na ba ako namimiss?
Chat mo naman ako",0
2023-11-25 03:02:04,shout out kay kuyang dumaan ng foodsquare naka white polo shirt tapos hawak niya yung blazer niya sa shoulder ang bango mo po pwede ka bang ma mine,0
2023-11-25 03:01:06,tanong ko lang ano name ni kuyang may face paint na tumugtog sa students week para siyang korean high school bully na magiging enemies to lover mo,0
2023-11-25 03:00:03,"GRABE, CONGRATULATIONS NAOIMI HANABE FOR WINNING THE BINIBINING DASMARIÑAS!!!❤️",0
2023-11-25 02:59:04,Akala ko bawal mag date ng ka org? Bakit may kakilala ako from both pointes and fdc meron din? 🤭🧐🤔,0
2023-11-25 02:58:02,DI KO TALAGA MAKALIMUTAN YUNG DALAWANG KUYA NA NANGANGALABIT NG TAO PARA MAGBENTA NG TUBIG TSAKA ZESTO NUNG CONCERT HAHAHAHWHAHA DI KO KAYO MAKAKALIMUTAN GAGO MANGANGALABIT SILA NG MGA TAO TAPOS MAG AAWAY RIN SA HARAP NILA HHAHAHAHAHWHAHAHA LT,0
2023-11-25 02:57:05,who's the guy from the intrams awarding earlier sa uls na nakasalamin tapos naka black and gray na hoodie? for research purposes lang po heheheheh,0
2023-11-25 02:56:03,"gusto ko lang sana i-shout out yung mga bagong aircon sa COS!!! sa wakas may bagong aircon na rin. sa sobrang lamig, nanigas na yung buto q, dahil na din yon sa TIGAS NG MGA UPUAN na panahon pa ng DLSU-EAC, baka naman upuan naman paltan nyo pls salamat",0
2023-11-25 02:55:04,"hi po sa guy na nagcosplay ata ng xiao (?) nung stuweek! lakas ng dating shemz ang cute pa..! single ka po ba? hi daw sabi ng tropa ko

yours truly,
tropa ko 🤍",0
2023-11-25 02:54:03,"Share ko ito damay ko kayo since hindi ko makalimutan. 😜

Nag-cr ako one time sa food square and girl, may hindi nagflush ng 💩.

Like sa food square talaga? Sa FOOD square talaga owemji ka HAHAHHAHAA",0
2023-11-25 02:53:04,Kuya’s selling tickets sa may JFH for teatro is kinda cute :D,0
2023-11-25 02:51:03,"I need help po 😭😭
Earlier this evening my phone got lost or I don't know. Please help me find it po its IPhone 11 with the phone case shown below. I'm so sad and depressed right now that I don't know what to do anymore😭😭 If you know the whereabouts of it feel free to leave a message down below🥲",0
2023-11-24 20:47:02,"Sana mag OLC na muna ang lasalle, it will mean a lot to me who just got sexually harassed. Palagi pa naman ako umuuwi mag isa :)) The trauma will be forever imprinted to me.",0
2023-11-24 20:46:04,ANO PO NAME NUNG NAGTITINDA NG GUMMIES KANINA NA NAKA COLOR PINK 🥹❤️,0
2023-11-24 20:45:05,tagal ng goa ng forensic science UMAY,0
2023-11-24 20:44:02,hello po kay #1 ng cjd bball,0
2023-11-24 20:43:03,Pwede po ba si silene ligawan?,0
2023-11-24 20:42:04,"admin pls pa accept na po hehe

hello! i do academic commissions at an affordable price. if you need help with your research paper (RRLs, theoretical/conceptual framework, etc.) business proposals (business plans, strategies, etc.), essays, reaction paper, analysis paper, ppts, infographics, poems, speech, scripts, video editing, etc. just comment down below and i'll send you a dm!",0
2023-11-24 20:40:05,"CALLING ALL CBAA STUDENTS ‼️

Greetings in St. La Salle!

We are students at De La Salle University-Dasmariñas, taking the subject B-MGTC315: Data Warehousing. Currently, we are conducting a survey regarding the correlation of student spending behavior in relation stress-induced impulse buying.

In line with this, we kindly request your sincere cooperation and participation in answering the following questions honestly. Rest assured that your responses to this questionnaire, as well as any information collected, will be treated with the utmost confidentiality and used solely for academic purposes.

If you have any questions or concerns, please do not hesitate to contact the researchers:

Cabug, Janell Ashley S. (cjs1007@dlsud.edu.ph)
Javier, Denise Andrea F. (jdf0098@dlsud.edu.ph)
Laplana, Marco Gabriel P. (lmp1235@dlsud.edu.ph)
Mawanay, Juliane Alezandra P. (mjp0537@dlsud.edu.ph)
Mendoza, Samantha Frances G. (msg0768@dlsud.edu.ph)

Thank you so much for your kind cooperation!

https://docs.google.com/forms/d/1G9r2ByVpVukOpE_uc9KkC-J5o0wdotraXW94wou0Wa0/edit?pli=1",0
2023-11-24 20:39:06,"Ms. Montero/Eco:

Know that from afar, I am wishing you safety and success. Hanggang tingin na lang muna ako sayo sa campus, kasi we both have priorities.

Sana happy ka sa mga friends mo at ingatan ka nila at sana balang araw makalapit din ako sayo pag meron na akong maipagmamalaki. For now, I am just an avid onlooker and fan, ang simple mo kasi.

Also, (if tama ang tingin ko), believe me, mas bagay tayo.",0
2023-11-24 20:01:02,"hello po kay kuya drummer from tunog na may bear sa ulo ;) gusto ko lang sabihin na i can’t get you out of my minddddd

single ka po ba? ❤️‍🩹",0
2023-11-24 19:47:04,"so i went to 7/11 near hsi to buy some contraceptives and i wanted to buy some l🌚be AND THE CASHIER GUY LAUGHED AT ME (i had to ask him because their at the back of the counter now) and when he told me it was 300 php i was like aint no way. kaya sinabi ko nalang kay kuya ""yung pinaka mura nalang po"" (which was 250 php 💀) TAS TINAWANAN ULIT AKO and after that he got me like a bullsh🌚t pill instead and di ko na tinanggi after non sa hiya 😭. never doing that again.",0
2023-11-24 19:44:04,shout out lang dun sa guy sa lpdc na may hikaw sa ilong! 💢 hindi ko alam kung member lang ba siya or coach or kung ano man pero lagi kita nakikita sa ud and ang galing mo!! 🤩🤩🤩🤩,0
2023-11-24 19:43:03,"

sige",0
2023-11-24 19:42:03,"Pwede bang mag short sleeve polo pag Business Attire Day?
Init na Init na po ako tuwing monday Thankyouu",0
2023-11-24 19:41:08,Aliw yung cpe general asembly kanina!! Kudos sa organizers kahit small scale gathering lang ang fun pa rin 🤩,0
2023-11-24 19:39:03,"𝐊𝐮𝐦𝐮𝐬𝐭𝐚, 𝐦𝐠𝐚 𝐋𝐚𝐬𝐚𝐥𝐲𝐚𝐧𝐨⁉️

Bilang pagtatapos ng Student’s Week, nais naming pasalamatan ang mga sumuporta at tumangkilik ng aming mga munting programa.

Ngunit, matanong nga lang—

Nagustuhan niyo ba ito?

May opinyon ba kayong nais iparating?

May nais ibahin?

Mangyari lamang ilapag ang inyong saloobin patungkol sa nagdaang mga aktibidad ng Teatro Lasalyano - Caviteño! 🎭 I-click ang link o i-scan ang QR code para sa aming evaluation form.

🔗🍄 𝐊𝐖𝐄𝐍𝐓𝐎𝐍𝐆 𝐄𝐍𝐆-𝐊𝐀𝐍𝐓𝐎:
https://forms.gle/MoVMCRfvJ1YcZ9Ug6
https://forms.gle/MoVMCRfvJ1YcZ9Ug6
https://forms.gle/MoVMCRfvJ1YcZ9Ug6

🔗💫 𝐌𝐔𝐓𝐘𝐀:
https://forms.gle/jGroQfTikaVUXPuK9
https://forms.gle/jGroQfTikaVUXPuK9
https://forms.gle/jGroQfTikaVUXPuK9

𝐌𝐮𝐥𝐢, 𝐦𝐚𝐫𝐚𝐦𝐢𝐧𝐠 𝐬𝐚𝐥𝐚𝐦𝐚𝐭 𝐬𝐚 𝐢𝐧𝐲𝐨𝐧𝐠 𝐥𝐮𝐛𝐨𝐬 𝐧𝐚 𝐩𝐚𝐠𝐬𝐮𝐩𝐨𝐫𝐭𝐚 𝐬𝐚 𝐓𝐞𝐚𝐭𝐫𝐨 𝐋𝐚𝐬𝐚𝐥𝐲𝐚𝐧𝐨 𝐂𝐚𝐯𝐢𝐭𝐞𝐧̃𝐨! ♥️✨

#MulingNiningning
#TeatroLasalyanoCaviteno
#AnimoLaSalle",0
2023-11-24 18:19:03,"We wish you a Merry Christmas! We wish you a Merry Christmas! Wee wishh you a merrryy Christmas and a Happy New Year!

Baka ikaw na ang star ng pasko ko!
Ako na ata ang kakalembang sa betlog mo!
Ikaw na ata ang kampanang gigising sa spirit ng pasko sa puso't kify ko!",0
2023-11-24 18:18:05,"UD is such a joke, nag shift to online kung kelan sabado na tas kaming mga pumapasok ng pahirapan pagod na pagod na. Kakadiri talaga pamamalakad ng unibersidad nato, kung mayaman lang kami tulad ng mga admins na nagdedecide neto lilipat na talaga ako",0
2023-11-24 18:17:03,"Pogi nung chinito guy na matangkad sa aces, name drop po please 🥺",0
2023-11-24 18:16:03,Kaya siguro may pasok tayo during transport strike kase may ikot la salle tayo eme,0
2023-11-24 18:15:04,grabe yung scramble sa may cth galante sa gatas,0
2023-11-24 18:14:05,I just wanna say na ang gaganda ng posters and pubmats ng TEATRO sa 5 plays nilaaaa huhu nakakaexcite manood next week!! 🥹🙇‍♀️🙏🏻,0
2023-11-24 18:13:03,"Angas ng couples sa friendgroup niyo ha, parang mix and match lang weekly",0
2023-11-24 18:12:03,"gusto ko na ng girlfriend huhu meron po ba diyan mga wlw na mamahalin at jojowain ako

LF: gf

kaya ko po magluto, magsaing, maglinis ng bahay, maglaba, maglambing, and manlibre sayo always kahit gawin mo na po akong housewife pls",0
2023-11-24 18:11:03,@TeatroLasalliana excited na ako sa Nov28-Dec 2! five tickets secured! ❤️❤️❤️ Yall makin my dreams come true eyyy!,0
2023-11-24 18:10:05,Hays mga taga cbaa 🙅🙅🙅🙅🙅🙅🙅🙅🙅,0
2023-11-24 18:09:05,SINO YUNG NAKAPURPLE SA UNANG UPLOAD NGPICS NG LPDC?? YUNG NAKA-PE PANTS PO GRABE ATE KUHANG KUHA MO AKO,0
2023-11-24 18:08:06,"Bakit kaya hindi ino-open yung cafeteria sa shs complex? sayang kasi hindi nagagamit and if sakaling mabuksan yun, ang laking tulong sa mga senior high kasi bawas oras sa paglalakad ng malayo papuntang square",0
2023-11-24 18:07:02,Yung mga salamin sa cr ng highschool complex ang luma na haha kelan kaya balak palitan,0
2023-11-24 18:06:09,"To whomever took my small navy blue umbrella in VBH104 last nov. 24,2023, nakalimutan ko lang po sya sa pinakalikod ng room pls return it to me kasi pagbalik ko po wala naa. Surrender mo nalang po sa guards ng university dormitory thank you!!",0
2023-11-24 18:05:03,"No matter who you are and what your status is, your words matter. It can be a sword that helps or hurts others. I just want to remind people to be mindful with their words because it doesn't mean you are having a bad day is that you are entitled to say mean things or hurt other people through the words you say to them. Be kind. You may be going through something but so are they.",0
2023-11-24 18:04:04,AYAW KO NA SA DISS,0
2023-11-24 18:03:03,"Hello bat antahimik po, wala ba announcement for concerts dyan? Baka last concert ko na to sa ud oh kasi graduating na baka naman 😁",0
2023-11-24 18:02:03,"Sa ate na nakagreenish cardigan at naglalaro ng plants vs zombies sa rotunda, gusto kitang alagaan 😔",0
2023-11-24 18:00:04,"Sa dami ng mga miguel na nag gogolf sa La salle dapat gumawa nalang sila ng Miguel Cup or Inter-La salle golf cup wherein mag lalaban labang mga Miguel from different campuses. Btw penge kasama mag golf thank u, hmu nalang @yanipaninii on ig 🫶🏻",0
2023-11-24 11:01:02,"cscssg wala ba kayo merch selling diyan, gusto ko ipagmalaki sa ud na isa akong 🚩red flag 🚩JOKE buttt pleaseee ❓",0
2023-11-24 11:00:03,"Feel ko kaya di talaga nagsuspend si mayora dahil inaway niyo yung bouncing baby boy nya😶😂
#musings",0
2023-11-24 10:59:03,Ang pretty ng photographer nung kk! Single po ba si ate na may camera?,0
2023-11-24 10:58:08,"LF Gdormers na nag ggym, pwede pasabay? if ever, first time ko tong mag ggym and wala pa kong alam kung saan meron na malapit dito sa dasma 🥲",0
2023-11-24 10:18:03,"LF sasabay bumili sa mn+la...need maka 12 items para makuha yung 50% discount

React lang kayo sa post then dm ko kayo

Link ng discounted items: https://mn-la.com/collections/santacameearly?syclid=clfufdu5ji7s73aprma0&utm_campaign=emailmarketing_178094080305&utm_medium=email&utm_source=shopify_email",0
2023-11-24 10:17:06,"to OP who said na wag nalang pumasok bc wala ngang suspension, ang dali mo naman ata sabihin yon? what happened to no student left behind? sila naman yung maiiwan bc of situations way beyond their control? very makasarili lol and hindi naman madedelay? online nga eh, di naman no class kaunting intindi naman. as for the activities, i'm sure they can be squeezed into next week like they were nung 3 linggong walang pasok ng lunes. dang selfish",0
2023-11-24 10:16:04,cutie ng faci ng cup flip sa aces☺️,0
2023-11-24 10:15:05,"Sa mga events dito sa UD sadya ko lng talaga ung incentives na makukuha pero first time ko mag punta sa event na incentives sadya ko pero at the end of the event napasabi talaga ko sa sarili ko na ""buti talaga pumunta ko"". Sobrang thank you sa aces for giving us, accountancy students opportunity to listen sa seminar niyo huhu sobrang solid ng speakers niyo sana may kapihan pa next sem/year!! Ang sarap din nung libreng kape hahahahaha",0
2023-11-24 10:14:04,"if ever man na ioonline class bukas, sana naman magannounce na ngayon. nakakatangina ang sistema dito sa ud 🤓 ano na",0
2023-11-24 10:13:02,can we create a group here on fb where we can post and answer each other’s surveys? i think it would be beneficial for all since lahat naman tayo we need respondents && it would be faster to finish diba win-win situation hehe su10tion lang 🫶🏼🫶🏼🫶🏼,0
2023-11-24 10:12:03,hirap na hirap sila mag-suspend e halos isang araw na lang nga ang hinihingi kasi ilang araw sila nagmamatigas at nagbibingi-bingihan sa mga hinaing ng mga estudyante. dlsud do fucking better.,0
2023-11-24 10:11:08,"@teatro, crush ba ako nung kapre sa engkanto (yung nakacroptop na madaldal)? kung saan saan ko siya nakikita eh charot",0
2023-11-24 10:10:05,"November 16

sa dalawang ate na from dlsud psychological society (?) na naka black nung mhaw na namimigay ng motivational cards ang pretty ninyo lalo na sa naka brace ang cute ng smile mo :)",0
2023-11-24 10:09:05,"I don't post often, so hello😭
I need advice. I had this girl tell me ako daw reason ng lahat ng problems nya, mind you I haven't been talking to her for a while and even if we walked it was just me being nice, as in being supportive and trying to help. Pero she suddenly said ako daw issue and ayaw daw ako ng family niya. I understand that I've made mistakes (mistake being, I didn't condone her cheating on her 1yr bf) before with her pero I apologized and tried to fix our friendship(this was 1 yr ago). Info about girl, she cheated on men over 4 times and constantly flexes her 'fruit ninja' cuts as a prize, and ako yung at fault? After she told me that I cut her off my life as quick as possible. As in wla pang 5 mins restricted, muted, blocked, unfriend, unfollow sa lahat. It's my first time getting this mad at someone, after all my support and efforts ayun lang pala tingin nya sakin. What's the best way to move on from this? I don't want her on my mind anymore pero nakakabwisit that I spent almost 4 years of my life with this 'friend' tas ginanun ako :/",0
2023-11-24 10:08:03,"Greetings in St. La Salle!

We are AB Psychology students from De La Salle University-Dasmariñas conducting a study titled, “Correlation between Childhood Trauma and Aggressive Behavior among Adult Male”.

Be part of a vital research project investigating the correlation between childhood trauma and aggression.

DID YOU KNOW?
The “catharsis theory” of aggression which assumes that we operate as vessels that simply need to pour out angry feelings was debunked decades ago. We now know that even seemingly harmless actions such as punching a pillow can actually increase feelings of anger and perpetuate future aggressive actions.

Qualifications:
-Adult MALE (18 y/o and above)
-Residing within CALABARZON

Your participation is completely voluntary. The participant’s name will be kept private, and any findings that are released won’t contain any details that could be used to identify them specifically. Please be advised that participants may leave the study without any repercussion.

You may scan the QR code provided or access the link below:
https://forms.gle/xLvgukBh3WpdRb6N6
https://forms.gle/xLvgukBh3WpdRb6N6
https://forms.gle/xLvgukBh3WpdRb6N6

If you have any clarifications, you may contact the following researchers:

Damaso, Reina Mae (dra0786@dlsud.edu.ph)
Tayaban, Kayrie Grace (tkl2452@dlsud.edu.ph)
Vesorio, Kirsten Anne (vkx0034@dlsud.edu.ph)",0
